release_level,modality,file_pattern,column_name,description,unit,time_base_or_notes,missing_value_convention
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 7_gz,Gyroscope component gz from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 7_mx,Magnetometer component mx from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 7_my,Magnetometer component my from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 7_mz,Magnetometer component mz from IMU 7.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_ax,Accelerometer component ax from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_ay,Accelerometer component ay from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_az,Accelerometer component az from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_gx,Gyroscope component gx from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_gy,Gyroscope component gy from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_gz,Gyroscope component gz from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_mx,Magnetometer component mx from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_my,Magnetometer component my from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 8_mz,Magnetometer component mz from IMU 8.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,t,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,device_t_s,Device timestamp in seconds.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,host_t_s,Host-computer timestamp in Unix seconds.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,middle_adc,Raw analog-to-digital converter reading for the named fingertip force sensor.,ADC counts,Use calibrated force fields for force analyses.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,middle_N,Calibrated fingertip force for the named sensor.,newtons,Raw files contain acquisition calibration; processed files additionally apply baseline correction and filtering.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,index_adc,Raw analog-to-digital converter reading for the named fingertip force sensor.,ADC counts,Use calibrated force fields for force analyses.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,index_N,Calibrated fingertip force for the named sensor.,newtons,Raw files contain acquisition calibration; processed files additionally apply baseline correction and filtering.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,thumb_adc,Raw analog-to-digital converter reading for the named fingertip force sensor.,ADC counts,Use calibrated force fields for force analyses.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,thumb_N,Calibrated fingertip force for the named sensor.,newtons,Raw files contain acquisition calibration; processed files additionally apply baseline correction and filtering.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,fingertip force,FSR_*_FORCES_preprocessed.csv,t,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,timestamp,Timestamp supplied by the acquisition or retargeting stream; see file-specific provenance.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,frame_capture_t,Host timestamp at camera-frame capture.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,timestamp_fused_s,Fused host-time timestamp for a matched stereo tracking record.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,index_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,middle_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,ring_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,pinky_q1,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,thumb_q2,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,thumb_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,online retargeting,retargeting_angles_*_raw_ANGLES_preprocessed.csv,t,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,timestamp,Timestamp supplied by the acquisition or retargeting stream; see file-specific provenance.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,frame_capture_t,Host timestamp at camera-frame capture.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,command_sent_t,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,timestamp_fused_s,Fused host-time timestamp for a matched stereo tracking record.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,index_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,middle_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,ring_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,pinky_q1,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,thumb_q2,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,thumb_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,retarget_source,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,source_row,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,online_row,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,online_dt_s,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,offline retargeting,offline_retargeted_angles_*_ANGLES_preprocessed.csv,t,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,timestamp,Timestamp supplied by the acquisition or retargeting stream; see file-specific provenance.,seconds,Time base is stated by the field name; do not assume interchangeability across modalities. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 1,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 2,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 3,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 4,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 5,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 6,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 7,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,EMG 8,Surface-EMG sample from the numbered forearm sensor.,native stream units; see release metadata,P025 has EMG 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,middle_N,Calibrated fingertip force for the named sensor.,newtons,Raw files contain acquisition calibration; processed files additionally apply baseline correction and filtering. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,index_N,Calibrated fingertip force for the named sensor.,newtons,Raw files contain acquisition calibration; processed files additionally apply baseline correction and filtering. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,thumb_N,Calibrated fingertip force for the named sensor.,newtons,Raw files contain acquisition calibration; processed files additionally apply baseline correction and filtering. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,index_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle. EMG-master convenience grid; interpolated values do not add native temporal information.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,middle_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle. EMG-master convenience grid; interpolated values do not add native temporal information.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,ring_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle. EMG-master convenience grid; interpolated values do not add native temporal information.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,pinky_q1,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,thumb_q2,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle. EMG-master convenience grid; interpolated values do not add native temporal information.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,thumb_q1,Psyonic Ability Hand target joint angle derived from teacher-hand tracking.,degrees,"Robotic-hand angle, not an anatomical human-joint angle. EMG-master convenience grid; interpolated values do not add native temporal information.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_ax,Accelerometer component ax from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_ay,Accelerometer component ay from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_az,Accelerometer component az from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_gx,Gyroscope component gx from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_gy,Gyroscope component gy from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_gz,Gyroscope component gz from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_mx,Magnetometer component mx from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_my,Magnetometer component my from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 1_mz,Magnetometer component mz from IMU 1.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_ax,Accelerometer component ax from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_ay,Accelerometer component ay from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_az,Accelerometer component az from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_gx,Gyroscope component gx from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_gy,Gyroscope component gy from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_gz,Gyroscope component gz from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_mx,Magnetometer component mx from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_my,Magnetometer component my from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 2_mz,Magnetometer component mz from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_ax,Accelerometer component ax from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_ay,Accelerometer component ay from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_az,Accelerometer component az from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_gx,Gyroscope component gx from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_gy,Gyroscope component gy from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_gz,Gyroscope component gz from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_mx,Magnetometer component mx from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_my,Magnetometer component my from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 3_mz,Magnetometer component mz from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_ax,Accelerometer component ax from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_ay,Accelerometer component ay from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_az,Accelerometer component az from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_gx,Gyroscope component gx from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_gy,Gyroscope component gy from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_gz,Gyroscope component gz from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_mx,Magnetometer component mx from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,synchronized table,synced_data.csv,IMU 4_my,Magnetometer component my from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only. EMG-master convenience grid; interpolated values do not add native temporal information.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
